station_id,station_name,elevation_m,latitude,longitude,date,tmean_c,tmax_c,tmin_c,dtr_c,n_obs_day,precip_mm
khaishi,Khaishi,700,42.57,42.11,4/1/1976,4,9.3,0.4,8.9,1,0
khaishi,Khaishi,700,42.57,42.11,4/2/1976,7.2,17.1,1,16.1,1,0
khaishi,Khaishi,700,42.57,42.11,4/3/1976,9.5,21,2.8,18.2,1,0
khaishi,Khaishi,700,42.57,42.11,4/4/1976,11.5,22.4,4.5,17.9,1,0
khaishi,Khaishi,700,42.57,42.11,4/5/1976,7,14.5,2.7,11.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/6/1976,6.8,12,4.5,7.5,1,0
khaishi,Khaishi,700,42.57,42.11,4/7/1976,9.3,18.2,3.4,14.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/8/1976,9.2,18,3.9,14.1,1,0
khaishi,Khaishi,700,42.57,42.11,4/9/1976,9.6,22,3.2,18.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/10/1976,11.5,16.8,7,9.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/11/1976,11.9,16.5,7.7,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/12/1976,11.3,16,7,9,1,0
khaishi,Khaishi,700,42.57,42.11,4/13/1976,11.8,16.8,7.2,9.6,1,5.2
khaishi,Khaishi,700,42.57,42.11,4/14/1976,10,15.6,5.6,10,1,0
khaishi,Khaishi,700,42.57,42.11,4/15/1976,11,18.4,4.4,14,1,0
khaishi,Khaishi,700,42.57,42.11,4/16/1976,9,14.1,6.5,7.6,1,15.9
khaishi,Khaishi,700,42.57,42.11,4/17/1976,8.9,11.8,8,3.8,1,13.3
khaishi,Khaishi,700,42.57,42.11,4/18/1976,8.4,10.4,6.3,4.1,1,4.8
khaishi,Khaishi,700,42.57,42.11,4/19/1976,8.4,10.6,6.2,4.4,1,4.2
khaishi,Khaishi,700,42.57,42.11,4/20/1976,8.6,10.2,6.5,3.7,1,0
khaishi,Khaishi,700,42.57,42.11,4/21/1976,9.9,16.4,6.3,10.1,1,0
khaishi,Khaishi,700,42.57,42.11,4/22/1976,11.8,18.5,6.6,11.9,1,0
khaishi,Khaishi,700,42.57,42.11,4/23/1976,13.8,23,6,17,1,0
khaishi,Khaishi,700,42.57,42.11,4/24/1976,10.8,18.4,8.8,9.6,1,8.2
khaishi,Khaishi,700,42.57,42.11,4/25/1976,13.5,20.3,7.5,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/26/1976,14.5,22.4,7.1,15.3,1,0
khaishi,Khaishi,700,42.57,42.11,4/27/1976,15.5,26.4,7.8,18.6,1,0
khaishi,Khaishi,700,42.57,42.11,4/28/1976,15.8,26.1,11.6,14.5,1,0
khaishi,Khaishi,700,42.57,42.11,4/29/1976,11.2,15.4,9.3,6.1,1,12.1
khaishi,Khaishi,700,42.57,42.11,4/30/1976,13.7,23,6.9,16.1,1,0
khaishi,Khaishi,700,42.57,42.11,5/1/1976,15,22.4,8.1,14.3,1,0
khaishi,Khaishi,700,42.57,42.11,5/2/1976,12.1,19.6,10,9.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/3/1976,11.6,17.4,9,8.4,1,1.4
khaishi,Khaishi,700,42.57,42.11,5/4/1976,15.6,25.1,9.2,15.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/5/1976,14.9,21.7,8.8,12.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/6/1976,13.9,19.5,9.8,9.7,1,5.3
khaishi,Khaishi,700,42.57,42.11,5/7/1976,12.1,18.9,7.7,11.2,1,0
khaishi,Khaishi,700,42.57,42.11,5/8/1976,8.7,15.6,5.2,10.4,1,13.8
khaishi,Khaishi,700,42.57,42.11,5/9/1976,7.6,10.4,4.5,5.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/10/1976,10,13.9,5.7,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,5/11/1976,10.4,13.6,4.2,9.4,1,4.5
khaishi,Khaishi,700,42.57,42.11,5/12/1976,9.8,14.3,6.8,7.5,1,11.9
khaishi,Khaishi,700,42.57,42.11,5/13/1976,12.7,18.2,9.5,8.7,1,0.8
khaishi,Khaishi,700,42.57,42.11,5/14/1976,12.2,16.8,10.3,6.5,1,0
khaishi,Khaishi,700,42.57,42.11,5/15/1976,15.6,24.2,9.7,14.5,1,0
khaishi,Khaishi,700,42.57,42.11,5/16/1976,14.5,21.2,9.4,11.8,1,0
khaishi,Khaishi,700,42.57,42.11,5/17/1976,14.6,18.2,11.3,6.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/18/1976,17.1,26.2,11.8,14.4,1,0
khaishi,Khaishi,700,42.57,42.11,5/19/1976,17.3,23.7,12.4,11.3,1,0
khaishi,Khaishi,700,42.57,42.11,5/20/1976,14.5,18.3,12.8,5.5,1,9.8
khaishi,Khaishi,700,42.57,42.11,5/21/1976,13.2,16.5,11.8,4.7,1,0
khaishi,Khaishi,700,42.57,42.11,5/22/1976,15.1,21.2,11.2,10,1,0.6
khaishi,Khaishi,700,42.57,42.11,5/23/1976,13.5,18.3,10.3,8,1,5.2
khaishi,Khaishi,700,42.57,42.11,5/24/1976,12.9,17,10.4,6.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/25/1976,15.8,22.4,10.6,11.8,1,0
khaishi,Khaishi,700,42.57,42.11,5/26/1976,14.9,23.1,10.2,12.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/27/1976,13.4,19.4,10.2,9.2,1,12.4
khaishi,Khaishi,700,42.57,42.11,5/28/1976,13.6,19.5,10.9,8.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/29/1976,14.2,23.8,7.5,16.3,1,0
khaishi,Khaishi,700,42.57,42.11,5/30/1976,14.8,21.9,8.8,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,5/31/1976,17.9,25.2,11.4,13.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/1/1976,18.8,28.8,11,17.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/2/1976,16,21.8,13.5,8.3,1,15.5
khaishi,Khaishi,700,42.57,42.11,6/3/1976,15,20.6,10.5,10.1,1,11.4
khaishi,Khaishi,700,42.57,42.11,6/4/1976,16.9,27.2,8,19.2,1,0
khaishi,Khaishi,700,42.57,42.11,6/5/1976,17.4,24.9,10.6,14.3,1,0
khaishi,Khaishi,700,42.57,42.11,6/6/1976,16.4,22.7,14.7,8,1,0
khaishi,Khaishi,700,42.57,42.11,6/7/1976,17,21,13,8,1,0
khaishi,Khaishi,700,42.57,42.11,6/8/1976,18.3,28,10.3,17.7,1,0
khaishi,Khaishi,700,42.57,42.11,6/9/1976,18.3,27.1,12.8,14.3,1,0.6
khaishi,Khaishi,700,42.57,42.11,6/10/1976,14.1,19.8,13,6.8,1,22.4
khaishi,Khaishi,700,42.57,42.11,6/11/1976,11.2,12.3,9.3,3,1,13.8
khaishi,Khaishi,700,42.57,42.11,6/12/1976,11.8,17.1,8.5,8.6,1,0
khaishi,Khaishi,700,42.57,42.11,6/13/1976,13.4,19.7,9,10.7,1,0
khaishi,Khaishi,700,42.57,42.11,6/14/1976,14.9,25.4,7.4,18,1,0
khaishi,Khaishi,700,42.57,42.11,6/15/1976,17.7,24.4,12.2,12.2,1,0
khaishi,Khaishi,700,42.57,42.11,6/16/1976,17.6,21.1,12.7,8.4,1,0
khaishi,Khaishi,700,42.57,42.11,6/17/1976,18.9,26.6,12,14.6,1,0
khaishi,Khaishi,700,42.57,42.11,6/18/1976,19.4,27.9,11.9,16,1,0
khaishi,Khaishi,700,42.57,42.11,6/19/1976,19,23.1,13.2,9.9,1,0
khaishi,Khaishi,700,42.57,42.11,6/20/1976,18.2,24.5,13.5,11,1,0
khaishi,Khaishi,700,42.57,42.11,6/21/1976,19.2,24.2,15.4,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/22/1976,18,23.5,13.5,10,1,30
khaishi,Khaishi,700,42.57,42.11,6/23/1976,18.8,24.9,14.5,10.4,1,0.5
khaishi,Khaishi,700,42.57,42.11,6/24/1976,17.6,20.4,15.3,5.1,1,11.6
khaishi,Khaishi,700,42.57,42.11,6/25/1976,17.3,21,13.5,7.5,1,8.4
khaishi,Khaishi,700,42.57,42.11,6/26/1976,19.2,27.5,12,15.5,1,0
khaishi,Khaishi,700,42.57,42.11,6/27/1976,19.2,25.1,15,10.1,1,0
khaishi,Khaishi,700,42.57,42.11,6/28/1976,20.1,27.3,14.9,12.4,1,2.9
khaishi,Khaishi,700,42.57,42.11,6/29/1976,18.3,24.2,14.2,10,1,48.4
khaishi,Khaishi,700,42.57,42.11,6/30/1976,18.6,23.2,14.4,8.8,1,1.1
khaishi,Khaishi,700,42.57,42.11,7/1/1976,18.6,23,14.4,8.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/2/1976,18.7,23.5,13.9,9.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/3/1976,16.3,20.7,14.1,6.6,1,1.6
khaishi,Khaishi,700,42.57,42.11,7/4/1976,14,20,8.1,11.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/5/1976,17.2,23.7,10.4,13.3,1,0
khaishi,Khaishi,700,42.57,42.11,7/6/1976,19,28.6,11.1,17.5,1,0
khaishi,Khaishi,700,42.57,42.11,7/7/1976,19.5,28.3,11.7,16.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/8/1976,20.2,25.5,14.6,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/9/1976,16.8,32,12.6,19.4,1,0
khaishi,Khaishi,700,42.57,42.11,7/10/1976,20.3,29.8,15.4,14.4,1,0
khaishi,Khaishi,700,42.57,42.11,7/11/1976,20.1,23.8,16.6,7.2,1,7.9
khaishi,Khaishi,700,42.57,42.11,7/12/1976,16.3,19.4,15.4,4,1,56.9
khaishi,Khaishi,700,42.57,42.11,7/13/1976,17.5,22.6,13.3,9.3,1,5.2
khaishi,Khaishi,700,42.57,42.11,7/14/1976,17.5,27.1,11.3,15.8,1,0
khaishi,Khaishi,700,42.57,42.11,7/15/1976,18.2,24.8,12.1,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/16/1976,18.3,23.6,12.3,11.3,1,0
khaishi,Khaishi,700,42.57,42.11,7/17/1976,18.8,23.2,13.8,9.4,1,0
khaishi,Khaishi,700,42.57,42.11,7/18/1976,19.3,23.2,15.1,8.1,1,0
khaishi,Khaishi,700,42.57,42.11,7/19/1976,20.3,20.8,14.6,6.2,1,16.3
khaishi,Khaishi,700,42.57,42.11,7/20/1976,16.1,18,13.7,4.3,1,2.4
khaishi,Khaishi,700,42.57,42.11,7/21/1976,17.1,23,13.5,9.5,1,0.4
khaishi,Khaishi,700,42.57,42.11,7/22/1976,18.9,25.8,14,11.8,1,0
khaishi,Khaishi,700,42.57,42.11,7/23/1976,19.3,27.2,11.8,15.4,1,0
khaishi,Khaishi,700,42.57,42.11,7/24/1976,18.9,25.3,12.8,12.5,1,0
khaishi,Khaishi,700,42.57,42.11,7/25/1976,21.1,29.9,13.6,16.3,1,0
khaishi,Khaishi,700,42.57,42.11,7/26/1976,23.5,33.2,16.6,16.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/27/1976,20.7,27.8,16.4,11.4,1,13.9
khaishi,Khaishi,700,42.57,42.11,7/28/1976,21.9,26.8,16.6,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/29/1976,22,27,16.3,10.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/30/1976,24.6,32.3,18.4,13.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/31/1976,21.6,23.9,20.3,3.6,1,0
khaishi,Khaishi,700,42.57,42.11,8/1/1976,21.1,25.7,15.5,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/2/1976,21.3,24.2,18,6.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/3/1976,21.9,27.9,16.9,11,1,0
khaishi,Khaishi,700,42.57,42.11,8/4/1976,20.6,24.8,19.5,5.3,1,0
khaishi,Khaishi,700,42.57,42.11,8/5/1976,21.6,26.3,18.1,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/6/1976,24.2,33.7,17.8,15.9,1,0
khaishi,Khaishi,700,42.57,42.11,8/7/1976,22.7,28.6,17.7,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,8/8/1976,22.3,25.3,19.6,5.7,1,0
khaishi,Khaishi,700,42.57,42.11,8/9/1976,20.8,23.3,17.7,5.6,1,0
khaishi,Khaishi,700,42.57,42.11,8/10/1976,17.3,21.6,14.7,6.9,1,14.2
khaishi,Khaishi,700,42.57,42.11,8/11/1976,17.9,22.4,12.2,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/12/1976,18.5,25.4,12.7,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,8/13/1976,20.4,25.1,17,8.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/14/1976,19.6,22.9,16.6,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,8/15/1976,19.3,22.6,17.3,5.3,1,0
khaishi,Khaishi,700,42.57,42.11,8/16/1976,18.9,21.7,17,4.7,1,0
khaishi,Khaishi,700,42.57,42.11,8/17/1976,19,23.2,15.5,7.7,1,0
khaishi,Khaishi,700,42.57,42.11,8/18/1976,20.4,26.9,14.7,12.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/19/1976,21,27,16.5,10.5,1,0
khaishi,Khaishi,700,42.57,42.11,8/20/1976,21.9,26.6,17.2,9.4,1,0
khaishi,Khaishi,700,42.57,42.11,8/21/1976,22.7,29.3,17.4,11.9,1,0
khaishi,Khaishi,700,42.57,42.11,8/22/1976,22,27.1,17.6,9.5,1,0
khaishi,Khaishi,700,42.57,42.11,8/23/1976,19.9,24.5,16.4,8.1,1,18.1
khaishi,Khaishi,700,42.57,42.11,8/24/1976,18.5,23.9,13.5,10.4,1,0
khaishi,Khaishi,700,42.57,42.11,8/25/1976,19.8,23.5,17.2,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,8/26/1976,20.5,24.8,17.4,7.4,1,0
khaishi,Khaishi,700,42.57,42.11,8/27/1976,20.5,26.9,16,10.9,1,0.5
khaishi,Khaishi,700,42.57,42.11,8/28/1976,21.1,25,17.5,7.5,1,0
khaishi,Khaishi,700,42.57,42.11,8/29/1976,20.1,22.9,18.1,4.8,1,0
khaishi,Khaishi,700,42.57,42.11,8/30/1976,16.5,19.4,14.6,4.8,1,31.1
khaishi,Khaishi,700,42.57,42.11,8/31/1976,14.7,18.3,13.4,4.9,1,12.6
khaishi,Khaishi,700,42.57,42.11,9/1/1976,16.3,21.9,12,9.9,1,0
khaishi,Khaishi,700,42.57,42.11,9/2/1976,17.8,25.4,13,12.4,1,0
khaishi,Khaishi,700,42.57,42.11,9/3/1976,18.1,27.1,10.5,16.6,1,0
khaishi,Khaishi,700,42.57,42.11,9/4/1976,18.2,25.3,11,14.3,1,0
khaishi,Khaishi,700,42.57,42.11,9/5/1976,18.8,27.9,11.8,16.1,1,0
khaishi,Khaishi,700,42.57,42.11,9/6/1976,17.7,25.2,12.3,12.9,1,0
khaishi,Khaishi,700,42.57,42.11,9/7/1976,17.6,21.2,15.5,5.7,1,11
khaishi,Khaishi,700,42.57,42.11,9/8/1976,15.8,17.6,14,3.6,1,0.4
khaishi,Khaishi,700,42.57,42.11,9/9/1976,15.3,19,12.7,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,9/10/1976,16.3,25.8,10.3,15.5,1,0
khaishi,Khaishi,700,42.57,42.11,9/11/1976,17.4,28,11,17,1,0
khaishi,Khaishi,700,42.57,42.11,9/12/1976,17.6,25,12.2,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,9/13/1976,18.1,24.3,14.2,10.1,1,8.4
khaishi,Khaishi,700,42.57,42.11,9/14/1976,15.4,16.8,13.8,3,1,14.9
khaishi,Khaishi,700,42.57,42.11,9/15/1976,15.8,21.6,12.8,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,9/16/1976,16.6,23,11.7,11.3,1,0
khaishi,Khaishi,700,42.57,42.11,9/17/1976,17.4,24.8,12,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,9/18/1976,17,25.2,11.6,13.6,1,0
khaishi,Khaishi,700,42.57,42.11,9/19/1976,17.4,25.1,11,14.1,1,0
khaishi,Khaishi,700,42.57,42.11,9/20/1976,15.4,19.5,13.5,6,1,22.6
khaishi,Khaishi,700,42.57,42.11,9/21/1976,14.4,21.2,8.6,12.6,1,0
khaishi,Khaishi,700,42.57,42.11,9/22/1976,14,17.4,10.8,6.6,1,8.2
khaishi,Khaishi,700,42.57,42.11,9/23/1976,11.6,16.2,8.6,7.6,1,0
khaishi,Khaishi,700,42.57,42.11,9/24/1976,11.8,17.7,9,8.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/25/1976,12.2,15.8,9.3,6.5,1,13.6
khaishi,Khaishi,700,42.57,42.11,9/26/1976,12.2,16.2,8.9,7.3,1,0.9
khaishi,Khaishi,700,42.57,42.11,9/27/1976,10.6,12,9.3,2.7,1,21
khaishi,Khaishi,700,42.57,42.11,9/28/1976,9.2,13.8,5.6,8.2,1,1.1
khaishi,Khaishi,700,42.57,42.11,9/29/1976,9.8,16.8,3.6,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,9/30/1976,11.6,17.2,8.9,8.3,1,0
khaishi,Khaishi,700,42.57,42.11,10/1/1976,11.7,18.8,8.9,9.9,1,2.1
khaishi,Khaishi,700,42.57,42.11,10/2/1976,12.1,13.9,10.6,3.3,1,11.7
khaishi,Khaishi,700,42.57,42.11,10/3/1976,11.2,15.9,8.3,7.6,1,28.7
khaishi,Khaishi,700,42.57,42.11,10/4/1976,10.6,16.5,6.7,9.8,1,0
khaishi,Khaishi,700,42.57,42.11,10/5/1976,9.6,17.9,4.3,13.6,1,0
khaishi,Khaishi,700,42.57,42.11,10/6/1976,11,19.6,6.7,12.9,1,0
khaishi,Khaishi,700,42.57,42.11,10/7/1976,11.7,19.6,6.2,13.4,1,0
khaishi,Khaishi,700,42.57,42.11,10/8/1976,12.7,17.6,9.4,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/9/1976,11.4,13.9,8.6,5.3,1,0
khaishi,Khaishi,700,42.57,42.11,10/10/1976,12.2,15.3,10.1,5.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/11/1976,12.4,20.3,7.2,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,10/12/1976,12.7,21.2,7.2,14,1,0
khaishi,Khaishi,700,42.57,42.11,10/13/1976,12.7,21.8,6.7,15.1,1,0
khaishi,Khaishi,700,42.57,42.11,10/14/1976,13.2,21.8,7.8,14,1,0
khaishi,Khaishi,700,42.57,42.11,10/15/1976,13.8,22.4,9,13.4,1,0
khaishi,Khaishi,700,42.57,42.11,10/16/1976,11.6,14,9.1,4.9,1,5.8
khaishi,Khaishi,700,42.57,42.11,10/17/1976,10.4,12.5,9.6,2.9,1,24.5
khaishi,Khaishi,700,42.57,42.11,10/18/1976,6.4,13.2,1.9,11.3,1,0
khaishi,Khaishi,700,42.57,42.11,10/19/1976,7.8,12.5,2.5,10,1,0
khaishi,Khaishi,700,42.57,42.11,10/20/1976,9.3,13.2,4.2,9,1,1.9
khaishi,Khaishi,700,42.57,42.11,10/21/1976,9.1,11.6,6.6,5,1,1.9
khaishi,Khaishi,700,42.57,42.11,10/22/1976,10.3,13.5,8.5,5,1,4.9
khaishi,Khaishi,700,42.57,42.11,10/23/1976,10.3,15.2,6.8,8.4,1,0
khaishi,Khaishi,700,42.57,42.11,10/24/1976,11.6,15.4,9.6,5.8,1,0
khaishi,Khaishi,700,42.57,42.11,10/25/1976,11.4,12.6,10.3,2.3,1,12.1
khaishi,Khaishi,700,42.57,42.11,10/26/1976,10.9,12.7,9.7,3,1,11.7
khaishi,Khaishi,700,42.57,42.11,10/27/1976,10.4,14.5,7.9,6.6,1,0
khaishi,Khaishi,700,42.57,42.11,10/28/1976,9,12.5,6.2,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,10/29/1976,8.7,12.8,4.9,7.9,1,0
khaishi,Khaishi,700,42.57,42.11,10/30/1976,8.6,12.5,4.8,7.7,1,0
khaishi,Khaishi,700,42.57,42.11,10/31/1976,5.7,10,1.9,8.1,1,0
khaishi,Khaishi,700,42.57,42.11,11/1/1976,9.3,16.4,5.5,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,11/2/1976,13.7,16.2,9,7.2,1,0
khaishi,Khaishi,700,42.57,42.11,11/3/1976,12.4,18,9.4,8.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/4/1976,10.9,17.8,7.6,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,11/5/1976,8.8,16,5.4,10.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/6/1976,8.4,14.7,4.4,10.3,1,0
khaishi,Khaishi,700,42.57,42.11,11/7/1976,8,14.3,4.7,9.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/8/1976,7.8,13.8,4.5,9.3,1,0
khaishi,Khaishi,700,42.57,42.11,11/9/1976,6.5,13.2,3.6,9.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/10/1976,6.2,11.8,3,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/11/1976,6.1,11.7,3.5,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,11/12/1976,6,10.5,3,7.5,1,0
khaishi,Khaishi,700,42.57,42.11,11/13/1976,5.6,10.5,3,7.5,1,0
khaishi,Khaishi,700,42.57,42.11,11/14/1976,5.7,10,3.7,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,11/15/1976,5.3,9.2,2.5,6.7,1,0
khaishi,Khaishi,700,42.57,42.11,11/16/1976,4.5,8.9,1,7.9,1,0
khaishi,Khaishi,700,42.57,42.11,11/17/1976,4.4,8.4,1.7,6.7,1,0
khaishi,Khaishi,700,42.57,42.11,11/18/1976,4.3,8.3,1.5,6.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/19/1976,4.8,8.7,2.9,5.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/20/1976,4.7,8.2,3,5.2,1,0
khaishi,Khaishi,700,42.57,42.11,11/21/1976,6,12,2,10,1,0
khaishi,Khaishi,700,42.57,42.11,11/22/1976,8.6,14,5,9,1,0
khaishi,Khaishi,700,42.57,42.11,11/23/1976,9,13.1,6,7.1,1,0
khaishi,Khaishi,700,42.57,42.11,11/24/1976,9.6,14.8,6,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/25/1976,8.1,12,7.6,4.4,1,31.3
khaishi,Khaishi,700,42.57,42.11,11/26/1976,5.4,6.4,4,2.4,1,25.9
khaishi,Khaishi,700,42.57,42.11,11/27/1976,5.7,9,3,6,1,0
khaishi,Khaishi,700,42.57,42.11,11/28/1976,5.6,7.2,4.1,3.1,1,1.6
khaishi,Khaishi,700,42.57,42.11,11/29/1976,1.1,4.1,-0.5,4.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/30/1976,-0.4,2.3,-1.5,3.8,1,0
khaishi,Khaishi,700,42.57,42.11,12/1/1976,-1.5,0,-2.9,2.9,1,0
khaishi,Khaishi,700,42.57,42.11,12/2/1976,0.9,5.6,-2,7.6,1,0
khaishi,Khaishi,700,42.57,42.11,12/3/1976,2.6,7.1,0.4,6.7,1,0
khaishi,Khaishi,700,42.57,42.11,12/4/1976,3,5.8,0.4,5.4,1,26.5
khaishi,Khaishi,700,42.57,42.11,12/5/1976,4.4,9.8,1.7,8.1,1,0
khaishi,Khaishi,700,42.57,42.11,12/6/1976,6.2,11.2,3.6,7.6,1,0
khaishi,Khaishi,700,42.57,42.11,12/7/1976,6.9,10.9,4.7,6.2,1,0
khaishi,Khaishi,700,42.57,42.11,12/8/1976,6.3,10,4.9,5.1,1,6.3
khaishi,Khaishi,700,42.57,42.11,12/9/1976,4.4,10,1.1,8.9,1,0
khaishi,Khaishi,700,42.57,42.11,12/10/1976,4.6,5.9,3.4,2.5,1,3.5
khaishi,Khaishi,700,42.57,42.11,12/11/1976,1.7,3.8,-0.3,4.1,1,0
khaishi,Khaishi,700,42.57,42.11,12/12/1976,3.2,6.2,0.5,5.7,1,0
khaishi,Khaishi,700,42.57,42.11,12/13/1976,5.6,10.6,3,7.6,1,0
khaishi,Khaishi,700,42.57,42.11,12/14/1976,6.2,9.5,3.9,5.6,1,9.9
khaishi,Khaishi,700,42.57,42.11,12/15/1976,2.2,3.1,1.2,1.9,1,4.7
khaishi,Khaishi,700,42.57,42.11,12/16/1976,1.2,3.9,-1,4.9,1,0
khaishi,Khaishi,700,42.57,42.11,12/17/1976,3.3,6.5,1.7,4.8,1,0.3
khaishi,Khaishi,700,42.57,42.11,12/18/1976,-0.2,3.3,-1.7,5,1,0
khaishi,Khaishi,700,42.57,42.11,12/19/1976,-1,0.7,-1.9,2.6,1,0
khaishi,Khaishi,700,42.57,42.11,12/20/1976,-1.8,-0.3,-3.1,2.8,1,0
khaishi,Khaishi,700,42.57,42.11,12/21/1976,-2.7,-1.3,-3.5,2.2,1,0
khaishi,Khaishi,700,42.57,42.11,12/22/1976,-2.9,-1,-4.6,3.6,1,0
khaishi,Khaishi,700,42.57,42.11,12/23/1976,-0.3,3.4,-2.6,6,1,0
khaishi,Khaishi,700,42.57,42.11,12/24/1976,-0.5,2.2,-2.3,4.5,1,0
khaishi,Khaishi,700,42.57,42.11,12/25/1976,1,4.6,-1.3,5.9,1,0
khaishi,Khaishi,700,42.57,42.11,12/26/1976,1.4,5,0.1,4.9,1,0.8
khaishi,Khaishi,700,42.57,42.11,12/27/1976,1.5,3.4,0.1,3.3,1,0
khaishi,Khaishi,700,42.57,42.11,12/28/1976,2,3,0.5,2.5,1,2.3
khaishi,Khaishi,700,42.57,42.11,12/29/1976,2.2,6.4,0.2,6.2,1,0
khaishi,Khaishi,700,42.57,42.11,12/30/1976,0.7,1.9,-0.3,2.2,1,0
khaishi,Khaishi,700,42.57,42.11,12/31/1976,-1.2,0.1,-2,2.1,1,0
khaishi,Khaishi,700,42.57,42.11,1/1/1977,-2.6,-1.1,-3.4,2.3,1,0
khaishi,Khaishi,700,42.57,42.11,1/2/1977,-1.3,0.1,-3.9,4,1,0
khaishi,Khaishi,700,42.57,42.11,1/3/1977,-3.4,-0.9,-4.8,3.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/4/1977,-5.2,-3.1,-7.6,4.5,1,0
khaishi,Khaishi,700,42.57,42.11,1/5/1977,-5.7,-4.5,-7.4,2.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/6/1977,-4.5,0,-7.3,7.3,1,0
khaishi,Khaishi,700,42.57,42.11,1/7/1977,-2.8,0.3,-5.8,6.1,1,0
khaishi,Khaishi,700,42.57,42.11,1/8/1977,-2.8,1,-5.3,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,1/9/1977,-3.5,-2.2,-5.2,3,1,0
khaishi,Khaishi,700,42.57,42.11,1/10/1977,-3,-1.1,-4.8,3.7,1,2.7
khaishi,Khaishi,700,42.57,42.11,1/11/1977,-3.3,-1.7,-4.6,2.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/12/1977,-3.8,-2.8,-4.8,2,1,0.7
khaishi,Khaishi,700,42.57,42.11,1/13/1977,-4.2,-0.6,-6.7,6.1,1,0
khaishi,Khaishi,700,42.57,42.11,1/14/1977,-2.8,-0.9,-3.9,3,1,0
khaishi,Khaishi,700,42.57,42.11,1/15/1977,-2.9,6,-4.9,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/16/1977,-1.5,2,-3.7,5.7,1,0
khaishi,Khaishi,700,42.57,42.11,1/17/1977,-3.6,0.1,-5.5,5.6,1,0
