station_id,elevation_m,date,temp_c_mean,temp_c_min,temp_c_max,rh_pct_mean,rh_pct_min,rh_pct_max,dewpoint_c_mean,dewpoint_c_min,dewpoint_c_max,n_obs_day
LlanUp2,4122,10/22/2024,8.708333333,1.5,22,70.15416667,33.9,93.1,2.75,0.4,5.4,24
LlanUp2,4122,10/23/2024,8.666666667,4,19,73.4375,39.4,95.2,3.5625,1.9,6,24
LlanUp2,4122,10/24/2024,9.791666667,2.5,21.5,66.05833333,25.6,91.2,2.65,-0.7,7.5,24
LlanUp2,4122,10/25/2024,9.5,2.5,19.5,66.625,33,89.9,2.779166667,0.7,5.3,24
LlanUp2,4122,10/26/2024,7.604166667,2,17,73.90833333,44.7,94.4,2.870833333,0.4,6.8,24
LlanUp2,4122,10/27/2024,9.270833333,3,21.5,73.69583333,39.3,95.8,4.1125,1.1,7.8,24
LlanUp2,4122,10/28/2024,7.166666667,5.5,10,84.11666667,67.6,93.4,4.641666667,2.9,8.5,24
LlanUp2,4122,10/29/2024,7.375,5,14.5,81.17083333,58.2,97.3,4.275,2.8,8.6,24
LlanUp2,4122,10/30/2024,9.125,5.5,19.5,73.36666667,42.4,89.4,4.183333333,2.7,7.1,24
LlanUp2,4122,10/31/2024,6.75,2,16.5,85.7375,52.1,95.8,4.275,1.2,8.1,24
LlanUp2,4122,11/1/2024,6.729166667,0,18,82.75,49.9,98.5,3.541666667,-0.2,7.4,24
LlanUp2,4122,11/2/2024,5.625,3.5,10.5,94.99166667,79.4,100,4.854166667,3.3,7.4,24
LlanUp2,4122,11/3/2024,5.541666667,1.5,14,92.09166667,67.1,99.2,4.279166667,1.2,8.1,24
LlanUp2,4122,11/4/2024,6.458333333,3,14.5,87.64166667,60.3,100,4.3,2.4,8.2,24
LlanUp2,4122,11/5/2024,6.791666667,2,14.5,88.54583333,56.6,100,4.829166667,1.7,7.9,24
LlanUp2,4122,11/6/2024,5.9375,3,12,93.51666667,74.2,98.6,4.920833333,2.8,8.7,24
LlanUp2,4122,11/7/2024,5.958333333,1,13.5,88.75833333,64.3,100,4.091666667,0.7,8.1,24
LlanUp2,4122,11/8/2024,5.4375,1,14.5,89.69166667,59.8,99.2,3.729166667,0.7,7.6,24
LlanUp2,4122,11/9/2024,4.770833333,2,8,96.8,91.4,100,4.304166667,1.9,7.2,24
LlanUp2,4122,11/10/2024,6.958333333,3,17,83.6875,56.1,99.2,4.1,0.6,8.2,24
LlanUp2,4122,11/11/2024,6.604166667,1,15.5,74.24583333,46.2,93.7,1.925,0.1,6.9,24
LlanUp2,4122,11/12/2024,6.354166667,2,15,72.1125,44.5,92.4,1.316666667,0,3.6,24
LlanUp2,4122,11/13/2024,4.520833333,0,12,80.475,52.9,93,1.229166667,-1.1,7.1,24
LlanUp2,4122,11/14/2024,5.3125,0.5,15.5,73.19166667,46.9,91.6,0.616666667,-1.7,5.1,24
LlanUp2,4122,11/15/2024,6.916666667,0.5,18.5,68.51666667,39.8,87.2,1.1375,-2.6,5.6,24
LlanUp2,4122,11/16/2024,6.9375,-0.5,19,57.77083333,34.8,84.5,-1.4125,-4.7,4.5,24
LlanUp2,4122,11/17/2024,6,-0.5,16,56.29583333,33.9,74.5,-2.6625,-5.3,0.7,24
LlanUp2,4122,11/18/2024,6.833333333,0.5,16.5,59.87083333,33.6,82.1,-1.158333333,-3.4,0.8,24
LlanUp2,4122,11/19/2024,7.291666667,-1,19,61.4875,22.1,86.9,-0.795833333,-4.4,3.9,24
LlanUp2,4122,11/20/2024,6.9375,-0.5,17.5,67.42916667,31,90.9,0.379166667,-2.4,4.5,24
LlanUp2,4122,11/21/2024,3.9375,2.5,6.5,93.7875,87.9,98.5,3.029166667,1.1,5.8,24
LlanUp2,4122,11/22/2024,6.4375,3.5,11.5,92.49583333,72.3,100,5.225,3.3,8.4,24
LlanUp2,4122,11/23/2024,6.833333333,4,15,90.6125,64.6,98.6,5.275,3.5,9.2,24
LlanUp2,4122,11/24/2024,6.1875,4.5,12,95.39583333,78,99.3,5.479166667,4,8.3,24
LlanUp2,4122,11/25/2024,6.479166667,2.5,13.5,94.87916667,75.1,99.3,5.654166667,2.4,10.5,24
LlanUp2,4122,11/26/2024,7,4,13,94.11666667,73.4,100,6.054166667,4,9.5,24
LlanUp2,4122,11/27/2024,6.833333333,5,13.5,94.12916667,78.7,99.3,5.9125,4.6,9.9,24
LlanUp2,4122,11/28/2024,6.791666667,4,12,91.35833333,73.4,98.6,5.391666667,3.4,7.9,24
LlanUp2,4122,11/29/2024,6.5625,4,12.5,94.72083333,84.7,98.6,5.754166667,3.8,10,24
LlanUp2,4122,11/30/2024,6.854166667,4,14.5,91.99583333,71.9,97.9,5.591666667,3.7,9.5,24
LlanUp2,4122,12/1/2024,7.270833333,3,14.5,89.4875,66.3,97.8,5.558333333,2.7,8.6,24
LlanUp2,4122,12/2/2024,5.958333333,2.5,14.5,90.52916667,69.3,97.8,4.420833333,2,9.6,24
LlanUp2,4122,12/3/2024,6.625,1.5,16,92.14166667,61.9,99.3,5.279166667,1.3,9.6,24
LlanUp2,4122,12/4/2024,7.291666667,4.5,14.5,92.34166667,69,100,6,4.4,9.7,24
LlanUp2,4122,12/5/2024,7.708333333,4,15.5,87.25833333,58.5,100,5.475,3.8,8.1,24
LlanUp2,4122,12/6/2024,7.229166667,1,15,84.05,50.7,97.9,4.379166667,0.5,6.9,24
LlanUp2,4122,12/7/2024,5.416666667,3,9.5,97.27083333,90.9,99.3,5.016666667,2.7,8.1,24
LlanUp2,4122,12/8/2024,7.25,4,16,91.40416667,68.4,97.9,5.875,3.4,10.2,24
LlanUp2,4122,12/9/2024,7.145833333,4.5,14,88.92916667,75.1,97.2,5.395833333,3.8,11.5,24
LlanUp2,4122,12/10/2024,8.3125,5.5,16.5,83.2875,58.7,95.9,5.5,3.8,8.5,24
LlanUp2,4122,12/11/2024,6.75,4.5,11.5,94.775,81.7,98.6,5.954166667,3.9,9.1,24
LlanUp2,4122,12/12/2024,5.625,3,12.5,95.42916667,80.8,98.5,4.933333333,2.5,9.5,24
LlanUp2,4122,12/13/2024,5.895833333,2,13,94,77.7,99.3,4.95,1.7,9.2,24
LlanUp2,4122,12/14/2024,6.208333333,4,11.5,96.62083333,85.1,99.3,5.7,3.7,9.7,24
LlanUp2,4122,12/15/2024,8.0625,2.5,18,85.575,55.2,100,5.495833333,2.4,8.9,24
LlanUp2,4122,12/16/2024,9.0625,4.5,20.5,80.31666667,43.9,95.9,5.391666667,3.2,8.8,24
LlanUp2,4122,12/17/2024,8.604166667,5,17.5,77.8125,47.7,91.4,4.641666667,2.7,8,24
LlanUp2,4122,12/18/2024,8.375,3,19.5,75.06666667,41.2,93.9,3.7875,0.9,6.6,24
LlanUp2,4122,12/19/2024,7.875,2.5,16.5,78.1125,50.9,95.1,3.9,1.1,6.3,24
LlanUp2,4122,12/20/2024,6.541666667,3,14.5,88.13333333,56.2,96.5,4.545833333,2.5,6.9,24
LlanUp2,4122,12/21/2024,8.145833333,3.5,19.5,82.7625,46.4,95.8,5.041666667,2.8,10,24
LlanUp2,4122,12/22/2024,7.729166667,2.5,20.5,84.7625,42.4,98.6,4.891666667,2,7.7,24
LlanUp2,4122,12/23/2024,6.3125,4,13,95.95833333,83.1,97.9,5.708333333,3.6,10.2,24
LlanUp2,4122,12/24/2024,6.583333333,2,15.5,92.02916667,61.3,97.9,5.275,1.7,9.5,24
LlanUp2,4122,12/25/2024,6.604166667,2,13,87.85416667,62.2,96.5,4.579166667,1.3,8.1,24
LlanUp2,4122,12/26/2024,7.479166667,4,14.5,86.48333333,59.8,97.9,5.1375,3.3,7.2,24
LlanUp2,4122,12/27/2024,6.979166667,3.5,12.5,91.125,78.7,97.2,5.570833333,3,8.9,24
LlanUp2,4122,12/28/2024,7.041666667,4.5,12.5,91.87916667,72.9,97.9,5.7375,4.2,8.5,24
LlanUp2,4122,12/29/2024,6.291666667,4,14.5,92.48333333,61.9,97.9,5.091666667,3.4,8.7,24
LlanUp2,4122,12/30/2024,6.645833333,3.5,12,89.60416667,74.3,97.2,4.9875,3,8.2,24
LlanUp2,4122,12/31/2024,5.520833333,2.5,10.5,93.76666667,80.5,97.9,4.566666667,2.1,7.9,24
LlanUp2,4122,1/1/2025,5.333333333,2.5,11.5,94.60833333,82.9,97.9,4.520833333,2,8.7,24
LlanUp2,4122,1/2/2025,3.770833333,0.5,9.5,96.46666667,86.1,98.6,3.258333333,0.1,7.3,24
LlanUp2,4122,1/3/2025,4.041666667,1,9,97.25833333,87.2,98.6,3.645833333,0.7,8.2,24
LlanUp2,4122,1/4/2025,5.145833333,3,10,97.00833333,90.9,99.3,4.7125,2.7,9.6,24
LlanUp2,4122,1/5/2025,5.875,2,14,91.45,69.9,97.8,4.504166667,1.7,8.7,24
LlanUp2,4122,1/6/2025,6.604166667,3,12.5,92.6125,76,97.9,5.454166667,2.4,9,24
LlanUp2,4122,1/7/2025,6.354166667,4.5,10,96.6625,92.2,98.6,5.8625,4.2,8.8,24
LlanUp2,4122,1/8/2025,5.916666667,4.5,10,97.1875,91,99.3,5.504166667,4,8.6,24
LlanUp2,4122,1/9/2025,6.479166667,4,11,92.5875,71.7,99.3,5.3,3.8,8.1,24
LlanUp2,4122,1/10/2025,7.770833333,2,17,83.40833333,52.4,97.9,4.8125,1.4,7.9,24
LlanUp2,4122,1/11/2025,8.291666667,4,16.5,81.69583333,52.6,95.9,5.070833333,3.1,7,24
LlanUp2,4122,1/12/2025,8.229166667,5,17.5,87.49583333,56.6,96.5,6.091666667,4.1,9.5,24
LlanUp2,4122,1/13/2025,6.541666667,4,10.5,94.13333333,82.2,96.5,5.6625,3.3,8.5,24
LlanUp2,4122,1/14/2025,6.604166667,2.5,13,91.04583333,73.5,97.9,5.170833333,2,8.9,24
LlanUp2,4122,1/15/2025,6.354166667,3.5,12,92.45416667,73.4,97.9,5.158333333,3.2,8.7,24
LlanUp2,4122,1/16/2025,5.041666667,1.5,10,92.45416667,81,97.2,3.9,0.8,7.7,24
LlanUp2,4122,1/17/2025,5.458333333,1,12,79.90416667,57.2,95.8,2.0625,-1.3,6.5,24
LlanUp2,4122,1/18/2025,4.958333333,0.5,13.5,84.80833333,67.3,95.8,2.525,-1.4,7.9,24
LlanUp2,4122,1/19/2025,5.770833333,1.5,14,89.50416667,68.5,97.2,4.075,1,9.3,24
LlanUp2,4122,1/20/2025,5.666666667,2.5,11,89.29166667,72.4,95.8,3.970833333,1.7,7.2,24
LlanUp2,4122,1/21/2025,5.1875,1,12,88.525,67.4,97.9,3.333333333,0.4,6.4,24
LlanUp2,4122,1/22/2025,5.5,3.5,12.5,90.375,70.5,95.8,4.004166667,2.2,7.3,24
LlanUp2,4122,1/23/2025,5.875,0.5,15,87.41666667,61.2,95.8,3.825,-0.2,7.6,24
LlanUp2,4122,1/24/2025,5.375,1,11,91.89583333,70.3,96.5,4.120833333,0.4,8.1,24
LlanUp2,4122,1/25/2025,6.541666667,3,12.5,86.99583333,63.2,95.1,4.416666667,2.1,8.8,24
LlanUp2,4122,1/26/2025,6.770833333,3.5,14.5,86.04166667,59.4,95.1,4.45,2.7,6.8,24
LlanUp2,4122,1/27/2025,6.625,4,12.5,91.19583333,74.5,94.5,5.258333333,3.2,8.7,24
LlanUp2,4122,1/28/2025,6.25,3.5,12,89.4375,72.3,95.2,4.583333333,2.7,7.6,24
LlanUp2,4122,1/29/2025,5.354166667,3.5,11,94.10833333,89.8,95.8,4.4875,2.9,9.4,24
LlanUp2,4122,1/30/2025,7.708333333,3.5,16,81.625,53.2,94.5,4.491666667,2.1,9,24
LlanUp2,4122,1/31/2025,6.833333333,4,13.5,90.29583333,73.2,95.2,5.3125,3.1,9.3,24
LlanUp2,4122,2/1/2025,6.895833333,4.5,15,91.29166667,76.4,95.9,5.5375,3.8,10.9,24
LlanUp2,4122,2/2/2025,6.208333333,4,9,93.09583333,87.2,95.9,5.175,3.1,7.6,24
LlanUp2,4122,2/3/2025,6.5625,3.5,14.5,90.175,60.7,97.2,4.979166667,2.7,7.2,24
LlanUp2,4122,2/4/2025,5.916666667,3.5,12.5,90.72916667,71.5,95.8,4.458333333,2.6,7.5,24
LlanUp2,4122,2/5/2025,6.208333333,3,15.5,91.74166667,70.2,95.8,4.916666667,2.3,10.1,24
LlanUp2,4122,2/6/2025,5.520833333,3.5,12,92.575,81.3,95.8,4.4,2.6,8.9,24
LlanUp2,4122,2/7/2025,6.041666667,4,11.5,91.99166667,77.7,95.8,4.820833333,3.2,10,24
LlanUp2,4122,2/8/2025,6.208333333,3,12.5,91.375,73.9,95.9,4.866666667,2.2,9,24
LlanUp2,4122,2/9/2025,7.041666667,2.5,15,85.27916667,62.5,94.4,4.595833333,1.7,9,24
LlanUp2,4122,2/10/2025,6.229166667,4,11.5,93.95416667,85.1,96.5,5.325,3.4,9.4,24
LlanUp2,4122,2/11/2025,4.979166667,2,10,94.97916667,87.3,97.9,4.2375,1.3,8,24
LlanUp2,4122,2/12/2025,5.145833333,2.5,10.5,95.00833333,85.5,97.9,4.4,2.1,9,24
LlanUp2,4122,2/13/2025,5.541666667,3,11.5,93.89583333,78.9,99.3,4.604166667,2.3,9.4,24
LlanUp2,4122,2/14/2025,5.354166667,1,12.5,90.26666667,73.5,97.2,3.825,0.4,8.9,24
LlanUp2,4122,2/15/2025,6.125,1.5,13.5,90.27083333,68.8,95.9,4.604166667,0.5,8.5,24
LlanUp2,4122,2/16/2025,5.166666667,2.5,10.5,94.07916667,83.1,97.2,4.279166667,1.9,8,24
LlanUp2,4122,2/17/2025,5.270833333,3,10.5,95.53333333,89.7,97.9,4.616666667,2.4,9.4,24
LlanUp2,4122,2/18/2025,5.520833333,2,11.5,95.53333333,82.9,99.2,4.845833333,1.7,8.7,24
LlanUp2,4122,2/19/2025,5.958333333,3.5,11,95.2,84.5,97.9,5.2375,3.2,8.5,24
LlanUp2,4122,2/20/2025,7,4,13.5,90.55,68.4,95.8,5.516666667,3.4,8.8,24
LlanUp2,4122,2/21/2025,6.958333333,3.5,17.5,89.7875,61.4,96.5,5.304166667,2.7,10,24
LlanUp2,4122,2/22/2025,6.458333333,4,12.5,92.53333333,77.4,96.5,5.316666667,3.4,10.3,24
LlanUp2,4122,2/23/2025,6.25,4,11.5,93.62916667,83.4,96.5,5.291666667,3.3,8.8,24
LlanUp2,4122,2/24/2025,6.8125,4,14.5,92.1,70.9,96.5,5.579166667,3.3,9.5,24
LlanUp2,4122,2/25/2025,6.895833333,3.5,13.5,88.53333333,63.9,94.5,5.054166667,2.7,8.7,24
LlanUp2,4122,2/26/2025,6.958333333,3,14.5,89.29166667,70.8,95.8,5.254166667,2.2,9.6,24
LlanUp2,4122,2/27/2025,6.375,4,11.5,92.45416667,80.9,95.9,5.225,3,8.7,24
LlanUp2,4122,2/28/2025,6.5,4.5,11.5,93.79583333,82.9,97.9,5.5625,3.9,10.6,24
LlanUp2,4122,3/1/2025,6.479166667,4.5,11,94.35833333,83.4,96.5,5.633333333,3.9,9.5,24
LlanUp2,4122,3/2/2025,5.8125,2,13,94.7875,82.5,97.9,5.016666667,1.3,10.1,24
LlanUp2,4122,3/3/2025,5.291666667,2,10.5,94.95416667,85,97.9,4.541666667,1.5,8.1,24
LlanUp2,4122,3/4/2025,5.208333333,3,8.5,96.46666667,93.4,97.9,4.695833333,2.5,7.8,24
LlanUp2,4122,3/5/2025,5.25,1.5,14.5,93.3625,75.9,97.9,4.2125,0.8,10.3,24
LlanUp2,4122,3/6/2025,6.125,2.5,13,86.275,56.7,97.2,3.791666667,2.1,7,24
LlanUp2,4122,3/7/2025,6.583333333,2.5,13,78.54583333,55.3,95.1,2.916666667,0.3,6.4,24
LlanUp2,4122,3/8/2025,5.708333333,2,11.5,77.87083333,55.3,91.8,1.9625,0.3,4.5,24
LlanUp2,4122,3/9/2025,4.583333333,1,8.5,82.0375,66.3,92.5,1.683333333,-0.5,3.4,24
LlanUp2,4122,3/10/2025,6,2.5,11,83.25416667,64.9,94.5,3.2125,1.5,5.2,24
LlanUp2,4122,3/11/2025,5.520833333,3,12,90.7875,73.4,97.9,4.075,2.2,7.4,24
LlanUp2,4122,3/12/2025,6,2.5,14,92.02916667,70.5,95.8,4.758333333,1.8,10.5,24
LlanUp2,4122,3/13/2025,6.5625,1.5,16.5,89.90833333,62.8,96.4,4.929166667,0.7,11.3,24
LlanUp2,4122,3/14/2025,5.5625,3,10.5,94,82.8,97.2,4.666666667,2.4,9.2,24
LlanUp2,4122,3/15/2025,5.541666667,3.5,11,94.2375,88.6,96.5,4.691666667,2.9,9.2,24
LlanUp2,4122,3/16/2025,5.729166667,4,11.5,95.125,87.9,97.2,5.008333333,3.3,10.5,24
LlanUp2,4122,3/17/2025,6.020833333,4,10.5,94.65833333,85,96.5,5.229166667,3.4,9,24
LlanUp2,4122,3/18/2025,6.145833333,3.5,13,94.45,77.7,96.5,5.308333333,2.9,9.5,24
LlanUp2,4122,3/19/2025,5.479166667,3,8.5,94.4875,88.4,97.2,4.666666667,2.4,7.5,24
LlanUp2,4122,3/20/2025,6.104166667,4,11.5,93.6125,82.3,95.8,5.145833333,3.2,8.6,24
LlanUp2,4122,3/21/2025,6.395833333,3.5,12.5,92.40416667,77,95.9,5.229166667,2.7,10.9,24
LlanUp2,4122,3/22/2025,7.020833333,4.5,12.5,88.9125,70.7,94.5,5.258333333,3.7,8.5,24
LlanUp2,4122,3/23/2025,7.208333333,4.5,14.5,88.55833333,69.5,95.9,5.375,3.2,10.1,24
LlanUp2,4122,3/24/2025,6.6875,3,14,91.1,63.1,95.8,5.275,2.4,8.8,24
LlanUp2,4122,3/25/2025,7.541666667,3.5,17.5,86.52083333,59.4,94.5,5.304166667,2.4,9.5,24
LlanUp2,4122,3/26/2025,6.458333333,2.5,12.5,91.4625,76.6,95.9,5.1375,1.7,10.2,24
LlanUp2,4122,3/27/2025,6.583333333,4.5,13,93.63333333,78,97.2,5.604166667,4,9.7,24
LlanUp2,4122,3/28/2025,6.895833333,5,12,92,77,97.9,5.6375,4.2,8.8,24
LlanUp2,4122,3/29/2025,6.145833333,4.5,10,94.90833333,90.2,96.5,5.395833333,3.9,8.6,24
LlanUp2,4122,3/30/2025,6.333333333,3.5,13.5,93.52916667,75.2,97.9,5.320833333,2.9,9.2,24
LlanUp2,4122,3/31/2025,6.395833333,3.5,13.5,93.92083333,75.2,97.9,5.445833333,2.9,10.3,24
LlanUp2,4122,4/1/2025,6.520833333,2.5,15,92.5,74.4,97.2,5.3375,2,10.5,24
LlanUp2,4122,4/2/2025,6.791666667,3,14,91.30416667,72.3,97.9,5.383333333,2.6,9.1,24
LlanUp2,4122,4/3/2025,6.3125,4.5,12.5,94.75833333,79.2,97.9,5.5125,4,9.5,24
LlanUp2,4122,4/4/2025,6.395833333,3,13,93.29166667,79.8,97.2,5.370833333,2.5,9.8,24
LlanUp2,4122,4/5/2025,5.645833333,4,8,94.07916667,86.5,95.9,4.770833333,3.2,7,24
LlanUp2,4122,4/6/2025,6.645833333,3.5,15,87.15833333,64.3,94.5,4.5625,2.7,8.5,24
LlanUp2,4122,4/7/2025,6.666666667,2,16.5,85.55833333,53.7,95.8,4.195833333,1.2,8.4,24
LlanUp2,4122,4/8/2025,6.958333333,3,17.5,84.675,49.4,95.2,4.354166667,2.2,7.5,24
LlanUp2,4122,4/9/2025,7.291666667,4,16,85.575,55.9,95.2,4.85,3.1,8.2,24
LlanUp2,4122,4/10/2025,6.666666667,3,17,89.70833333,59.6,95.8,4.979166667,2.3,9.9,24
LlanUp2,4122,4/11/2025,6.4375,4.5,11.5,92.0625,73.2,97.2,5.208333333,3.6,8.3,24
LlanUp2,4122,4/12/2025,6.291666667,4,12,92.4125,71.4,97.3,5.116666667,3.2,9.6,24
LlanUp2,4122,4/13/2025,7.104166667,4.5,13.5,91.6,70.3,95.9,5.783333333,3.6,10,24
LlanUp2,4122,4/14/2025,6.729166667,3,14,89.1,64.2,95.9,4.954166667,2.3,10,24
LlanUp2,4122,4/15/2025,7.125,3.5,15.5,87.3625,63.1,94.6,5.041666667,2.7,8.8,24
LlanUp2,4122,4/16/2025,7.083333333,2.5,14.5,86.8625,65.1,95.1,4.879166667,1.7,8.8,24
LlanUp2,4122,4/17/2025,6.541666667,3,11,92.8,80.9,95.9,5.45,2.3,8.6,24
LlanUp2,4122,4/18/2025,7.083333333,5,11,87.93333333,70.6,93.9,5.166666667,4,7,24
LlanUp2,4122,4/19/2025,6.625,4,12,90.20833333,71.2,95.8,5.0875,3.1,7,24
LlanUp2,4122,4/20/2025,7.3125,4,15,86.4125,60,95.9,5.029166667,3,7.5,24
LlanUp2,4122,4/21/2025,6.854166667,4,13.5,89.52916667,68.8,96.5,5.179166667,3,8.9,24
LlanUp2,4122,4/22/2025,5.875,4,9,93.9125,87.2,96.5,4.970833333,3.4,7.3,24
LlanUp2,4122,4/23/2025,7.104166667,2,15.5,86.60833333,60.1,97.9,4.825,1.5,8.7,24
LlanUp2,4122,4/24/2025,6.1875,2.5,15.5,88.34166667,59.1,95.8,4.2375,1.8,8.9,24
LlanUp2,4122,4/25/2025,5.145833333,1.5,10,93.62916667,82.1,96.5,4.195833333,0.7,8.5,24
LlanUp2,4122,4/26/2025,5.770833333,2,11,91.87083333,81.1,95.8,4.529166667,1.2,8.1,24
LlanUp2,4122,4/27/2025,7.291666667,3.5,15,86.45833333,57.2,95.8,4.9875,2.7,8.7,24
LlanUp2,4122,4/28/2025,6.479166667,4,11,92.25416667,75.8,95.9,5.291666667,3.2,7.3,24
LlanUp2,4122,4/29/2025,6.6875,4.5,14.5,92.42916667,65.8,95.8,5.5,3.8,11.8,24
LlanUp2,4122,4/30/2025,6.416666667,4,13.5,92.29166667,65.2,97.9,5.195833333,3.4,8.9,24
LlanUp2,4122,5/1/2025,5.625,3.5,10.5,94.43333333,80.5,97.2,4.791666667,2.9,7.7,24
LlanUp2,4122,5/2/2025,6.416666667,3.5,12,89.7625,77.4,94.5,4.829166667,2.5,9.4,24
LlanUp2,4122,5/3/2025,6.229166667,3,15,90.54583333,68.7,95.2,4.741666667,2.2,9.3,24
LlanUp2,4122,5/4/2025,6.145833333,4,11,92.20416667,80,95.8,4.966666667,2.7,8.6,24
LlanUp2,4122,5/5/2025,5.416666667,3.5,12,93.97916667,80.7,95.8,4.520833333,2.8,8.8,24
LlanUp2,4122,5/6/2025,5.145833333,2,13.5,89.99583333,62.1,95.8,3.558333333,1.2,7.5,24
LlanUp2,4122,5/7/2025,6.291666667,0.5,15.5,72.1125,34.6,94.4,0.691666667,-2.7,3.3,24
LlanUp2,4122,5/8/2025,7.333333333,1.5,18,72.775,34.9,93.7,1.870833333,0.4,5,24
LlanUp2,4122,5/9/2025,7.666666667,2,16,67.92916667,36,91.8,1.308333333,-1.2,3.2,24
LlanUp2,4122,5/10/2025,6.583333333,4,14,74.41666667,51.2,91.3,2.208333333,0.3,4.2,24
LlanUp2,4122,5/11/2025,5.3125,3.5,7,82.32083333,71.6,92,2.516666667,0.1,4.8,24
LlanUp2,4122,5/12/2025,6.270833333,1.5,14.5,69.79583333,48.4,85.9,0.9,-0.9,4.2,24
LlanUp2,4122,5/13/2025,7.958333333,3,16,59.54166667,39.9,72.4,0.316666667,-1.7,2.8,24
LlanUp2,4122,5/14/2025,8.958333333,4,19,63.81666667,35,86.8,1.833333333,-0.1,3.9,24
LlanUp2,4122,5/15/2025,8.833333333,4.5,18.5,75.04583333,42.4,92,4.195833333,2.2,7.6,24
LlanUp2,4122,5/16/2025,7.020833333,3.5,15,84.47083333,56,93.2,4.420833333,2.3,6.8,24
LlanUp2,4122,5/17/2025,6.3125,3,15,84.75416667,53.7,93.8,3.708333333,1.9,6.7,24
LlanUp2,4122,5/18/2025,6.083333333,1,15,84.875,56.6,94.4,3.504166667,0.2,7.9,24
LlanUp2,4122,5/19/2025,7.645833333,4,16.5,81.2,50.2,95.1,4.329166667,2.4,6.1,24
LlanUp2,4122,5/20/2025,7.270833333,3,12,76.9875,58.8,91.9,3.304166667,0.5,4.4,24
LlanUp2,4122,5/21/2025,5.979166667,4,11.5,88.07916667,78,93.8,4.129166667,2.1,7.8,24
LlanUp2,4122,5/22/2025,7.083333333,3.5,14,76.73333333,57.2,91.8,3.095833333,1.1,7.6,24
LlanUp2,4122,5/23/2025,6.354166667,3.5,13.5,76.85833333,53.2,91.8,2.3875,0.4,6.3,24
LlanUp2,4122,5/24/2025,6.708333333,2.5,14.5,78.79583333,54.3,90.5,3.0625,1.1,5.6,24
LlanUp2,4122,5/25/2025,7.625,1.5,17.5,77.15833333,41.8,90.4,3.4625,0.1,6.5,24
LlanUp2,4122,5/26/2025,7.666666667,3,14.5,79.8125,55.5,91.8,4.225,1.8,6.7,24
LlanUp2,4122,5/27/2025,7.4375,2.5,19.5,78.74583333,41.8,93.1,3.55,0.5,6.9,24
LlanUp2,4122,5/28/2025,7.583333333,3,15.5,75.0625,46.8,92.4,3.120833333,1.5,4.9,24
LlanUp2,4122,5/29/2025,7,3,15.5,82.67083333,57.4,93.2,4.0625,1.9,7.2,24
LlanUp2,4122,5/30/2025,6.125,3,12.5,87.92916667,76.6,93.1,4.254166667,1.8,8.5,24
LlanUp2,4122,5/31/2025,7.5625,4,17.5,80.69166667,41,93.8,3.991666667,2.8,6.2,24
LlanUp2,4122,6/1/2025,6.145833333,2.5,15,85.6875,54.5,94.5,3.691666667,1.7,7,24
LlanUp2,4122,6/2/2025,5.520833333,2.5,11,80.04166667,56.9,93.8,2.141666667,0,4,24
LlanUp2,4122,6/3/2025,5.854166667,1,15.5,64.90833333,34.7,84.7,-0.783333333,-3.1,2,24
LlanUp2,4122,6/4/2025,6.583333333,0,17.5,65.6,36.3,84.5,0.0125,-2.6,2.8,24
LlanUp2,4122,6/5/2025,7,1.5,16.5,64.0125,35.9,86.5,0.025,-1.9,2.5,24
LlanUp2,4122,6/6/2025,7.395833333,2.5,16,63.49166667,40.2,83.3,0.525,-1.5,2.9,24
LlanUp2,4122,6/7/2025,6.895833333,3,11.5,78.6625,63.6,91.2,3.3125,1.2,4.9,24
LlanUp2,4122,6/8/2025,7.8125,5,12.5,76.9,55.7,91.9,3.8125,2.9,5.6,24
LlanUp2,4122,6/9/2025,7.229166667,1.5,19.5,79.0125,40.4,94.4,3.3375,0.6,7.3,24
LlanUp2,4122,6/10/2025,5.708333333,3,10,86.93333333,69.6,93.8,3.629166667,1.9,6.1,24
LlanUp2,4122,6/11/2025,5.75,1.5,15,85.5125,57.2,95.1,3.316666667,0.7,7.9,24
LlanUp2,4122,6/12/2025,6.208333333,1,16.5,81.9,51.8,94.4,2.995833333,0,7.7,24
LlanUp2,4122,6/13/2025,6.104166667,1,16.5,81.61666667,50.2,93.7,2.866666667,-0.1,6.1,24
LlanUp2,4122,6/14/2025,6.979166667,0,17,78.62083333,46.9,94.3,3.133333333,-1,6,24
LlanUp2,4122,6/15/2025,5.666666667,3,10.5,91.64166667,82.2,95.1,4.4,2.2,8.6,24
LlanUp2,4122,6/16/2025,4.916666667,2,9,94.74166667,89,96.5,4.145833333,1.4,7.3,24
LlanUp2,4122,6/17/2025,5.541666667,3,10.5,92.79583333,83.8,95.8,4.458333333,2.2,7.9,24
LlanUp2,4122,6/18/2025,5.083333333,3,11,92.175,79.5,94.5,3.9125,2.2,7.6,24
LlanUp2,4122,6/19/2025,6.020833333,2.5,13.5,74.2375,45.8,93.8,1.266666667,-0.2,2.9,24
LlanUp2,4122,6/20/2025,5.729166667,1,13.5,55.6625,32.1,78.3,-3.0875,-5.9,-0.4,24
LlanUp2,4122,6/21/2025,5.958333333,-1,17.5,47.16666667,22.6,77.5,-5.641666667,-10.2,-2,24
